   rho (g/cm^3)        P (Mbar)
+1.32280000e+00 +1.41214000e+00
+3.30135000e+00 +7.36753000e+00
+6.64400000e+00 +2.86419000e+01
+1.32280000e+01 +1.11348000e+02
+3.33706000e+01 +6.96229000e+02
+6.94400000e+01 +2.89679000e+03
