   rho (g/cm^3)        P (Mbar)
+1.32280000e+00 +2.60156000e+00
+3.30135000e+00 +1.05821000e+01
+6.64400000e+00 +3.51119000e+01
+1.32280000e+01 +1.24688000e+02
+3.33706000e+01 +7.12164000e+02
+6.94400000e+01 +2.96309000e+03
